Dates,EMB US Equity,GLD US Equity,TLT US Equity,IYR US Equity,IGIB US Equity,IJH US Equity
2016/8/25,0.095618211,0.404944083,0.080783215,0.050981,0.069916185,0.297757307
2016/8/26,0.096094419,0.40541586,0.080521466,0.05043229,0.069978315,0.29755765
2016/8/29,0.096210704,0.404707483,0.079481447,0.050184289,0.070120363,0.299295713
2016/8/30,0.096411326,0.402089783,0.079281883,0.050672485,0.071043753,0.30050077
2016/8/31,0.097131858,0.399137099,0.079285338,0.051275484,0.071554527,0.301615694
2016/9/1,0.097010856,0.398732891,0.077867313,0.050928153,0.071461853,0.303998935
2016/9/2,0.096894693,0.40115484,0.075524583,0.051375531,0.071181595,0.303868759
2016/9/5,0.096894693,0.40115484,0.075524583,0.051375531,0.071181595,0.303868759
2016/9/6,0.09735511,0.407634643,0.074880607,0.051217389,0.070183812,0.298728438
2016/9/7,0.098800774,0.40484186,0.075118585,0.051540815,0.069985948,0.299712018
2016/9/8,0.098159644,0.405228623,0.074736223,0.050430101,0.070458264,0.300987144
2016/9/9,0.096898619,0.408436471,0.074598362,0.048225717,0.072091275,0.299749556
2016/9/12,0.096162896,0.405885204,0.074538889,0.049549843,0.072057479,0.301805689
2016/9/13,0.095058444,0.407574164,0.075950488,0.047681151,0.073042299,0.300693453
2016/9/14,0.093477763,0.410069472,0.07557672,0.047180276,0.073026203,0.300669566
2016/9/15,0.094196546,0.405892458,0.075365215,0.047339776,0.073076557,0.304129448
2016/9/16,0.093412407,0.408706805,0.075013289,0.047783662,0.07295911,0.302124727
2016/9/19,0.09369934,0.407288243,0.074766724,0.0485421,0.07300031,0.302703282
2016/9/20,0.093987424,0.405775666,0.078568916,0.047208071,0.073254838,0.301205084
2016/9/21,0.094469462,0.406686206,0.077500679,0.04786353,0.072035256,0.301444867
2016/9/22,0.094603887,0.407915558,0.075445027,0.04881865,0.071697845,0.301519032
2016/9/23,0.094569789,0.409440066,0.0746256,0.049617729,0.071799878,0.299946938
2016/9/26,0.09446206,0.410932052,0.074325487,0.049764738,0.071978298,0.298537364
2016/9/27,0.095620027,0.408335044,0.072870175,0.051135083,0.07218698,0.299852692
2016/9/28,0.095937236,0.405970661,0.073077374,0.050911174,0.072261615,0.30184194
2016/9/29,0.0951986,0.407492686,0.074325582,0.050326517,0.072625354,0.300031261
2016/9/30,0.095807418,0.405962282,0.073449923,0.049885043,0.072205614,0.30268972
2016/10/3,0.096314744,0.407005127,0.071781488,0.048669443,0.072334843,0.303894355
2016/10/4,0.097554548,0.401163607,0.071736269,0.046833223,0.073605669,0.309106683
2016/10/5,0.096280121,0.401669731,0.071324331,0.045380014,0.073721203,0.3116246
2016/10/6,0.09701842,0.400608238,0.070700079,0.043109666,0.074261481,0.314302117
2016/10/7,0.097121755,0.4048165,0.069622371,0.042719543,0.074156525,0.311563306
2016/10/10,0.097146639,0.40484403,0.068974547,0.042542519,0.073882417,0.312609849
2016/10/11,0.097456538,0.406807835,0.068247014,0.041975477,0.074706586,0.310806551
2016/10/12,0.097161354,0.405712601,0.068579373,0.042968214,0.074717689,0.310860769
2016/10/13,0.097535498,0.407427252,0.068769772,0.042554807,0.074421871,0.3092908
2016/10/14,0.09822677,0.406646694,0.070126471,0.041588007,0.074384358,0.3090277
2016/10/17,0.098332064,0.407816643,0.070457933,0.040722189,0.074315476,0.308355696
2016/10/18,0.099042133,0.407650309,0.069120044,0.041137407,0.074063948,0.308986159
2016/10/19,0.099796561,0.408117467,0.068449521,0.040839346,0.07378601,0.309011096
2016/10/20,0.101428264,0.408548327,0.067491807,0.040887428,0.073803911,0.307840264
2016/10/21,0.102771464,0.40501565,0.06687418,0.040546619,0.074445357,0.31034673
2016/10/24,0.103000577,0.404567896,0.064302678,0.041395853,0.074429091,0.312303905
2016/10/25,0.103033476,0.406572015,0.066296787,0.042446575,0.073997495,0.307653651
2016/10/26,0.103854345,0.403334682,0.066684387,0.041632968,0.074698949,0.309794669
2016/10/27,0.101939642,0.40574677,0.06747361,0.04116475,0.074833007,0.308842221
2016/10/28,0.101242473,0.406826975,0.067873624,0.041003516,0.074734471,0.308318941
2016/10/31,0.100853426,0.405071828,0.069029707,0.042471776,0.074232759,0.308340504
2016/11/1,0.099092238,0.409562327,0.069435006,0.041803705,0.074220694,0.30588603
2016/11/2,0.099026853,0.412760681,0.069902337,0.040896751,0.074303566,0.303109812
2016/11/3,0.098954528,0.415650018,0.069405822,0.040522767,0.073987476,0.301479388
2016/11/4,0.098936914,0.414398538,0.069903515,0.04154733,0.07391571,0.301297994
2016/11/7,0.101122643,0.406744324,0.070091651,0.040800369,0.073966664,0.307274349
2016/11/8,0.102008701,0.406091154,0.068088516,0.040643522,0.074063563,0.309104545
2016/11/9,0.099633852,0.40700549,0.067614155,0.038162997,0.073335293,0.314248213
2016/11/10,0.094839546,0.403652091,0.06840659,0.035432599,0.074719685,0.322949489
2016/11/11,0.095146231,0.396250578,0.068150692,0.034773919,0.075414996,0.330263584
2016/11/14,0.092359877,0.38913978,0.067761131,0.041095858,0.074586168,0.335057186
2016/11/15,0.092585584,0.390124565,0.067138977,0.04111757,0.073638283,0.335395021
2016/11/16,0.091363871,0.388497534,0.068275161,0.041742873,0.073570709,0.336549852
2016/11/17,0.091080597,0.386237514,0.064780088,0.041388099,0.073950058,0.342563644
2016/11/18,0.090219139,0.384124917,0.06453363,0.040420172,0.07438297,0.346319172
2016/11/21,0.090705356,0.381691007,0.064504645,0.040744303,0.07417914,0.348175549
2016/11/22,0.091407621,0.379728727,0.061707682,0.041619642,0.073961426,0.3515749
2016/11/23,0.090830969,0.37195948,0.061688589,0.041251195,0.07472569,0.359544077
2016/11/24,0.090830969,0.37195948,0.061688589,0.041251195,0.07472569,0.359544077
2016/11/25,0.091279384,0.368242074,0.061964498,0.04179013,0.074982524,0.36174139
2016/11/28,0.090684503,0.371351581,0.062555943,0.041271566,0.074976978,0.359159429
2016/11/29,0.090528635,0.369357485,0.062773004,0.041126451,0.074936958,0.361277469
2016/11/30,0.090359353,0.367531987,0.060910661,0.041386652,0.075431384,0.364379963
2016/12/1,0.089216841,0.36643003,0.058228423,0.039759234,0.076302024,0.370063449
2016/12/2,0.088797742,0.36693281,0.058954779,0.039978534,0.075886245,0.36944989
2016/12/5,0.088855371,0.36267503,0.059050142,0.041871568,0.075395331,0.372152558
2016/12/6,0.088955236,0.359989716,0.05888933,0.04307443,0.074952419,0.37413887
2016/12/7,0.088959293,0.356624731,0.05891778,0.043996427,0.074091144,0.377410625
2016/12/8,0.088204678,0.355154331,0.056883051,0.042976472,0.073746653,0.383034815
2016/12/9,0.087791215,0.352328632,0.057311324,0.043003411,0.074045105,0.385520314
2016/12/12,0.088144259,0.35516044,0.055911846,0.042649703,0.073766857,0.384366895
2016/12/13,0.089486071,0.353854404,0.056092102,0.040952174,0.073762192,0.385853057
2016/12/14,0.088532416,0.351445676,0.056093367,0.040581866,0.074865961,0.388480714
2016/12/15,0.088299703,0.345858007,0.057924153,0.03945385,0.075224369,0.393239918
2016/12/16,0.087702914,0.34483819,0.0586663,0.041762474,0.074660167,0.392369956
2016/12/19,0.088112885,0.340546798,0.060755241,0.043899246,0.074317962,0.392367868
2016/12/20,0.088878483,0.336623005,0.061516885,0.044881576,0.074007036,0.394093016
2016/12/21,0.089818415,0.336409383,0.062113664,0.045934595,0.074361783,0.39136216
2016/12/22,0.089542121,0.336655088,0.062963282,0.045823923,0.074464494,0.390551091
2016/12/23,0.089589684,0.337375884,0.060904646,0.046793449,0.074430457,0.39090588
2016/12/26,0.089589684,0.337375884,0.060904646,0.046793449,0.074430457,0.39090588
2016/12/27,0.088927002,0.337589309,0.060349642,0.047141183,0.074069404,0.39192346
2016/12/28,0.08919017,0.340003446,0.059190296,0.047364002,0.074545585,0.389706501
2016/12/29,0.088952423,0.342266973,0.058355639,0.047102931,0.074219997,0.389102036
2016/12/30,0.089251291,0.34136553,0.057665638,0.047612646,0.074241603,0.389863292
2017/1/2,0.089251291,0.34136553,0.057665638,0.047612646,0.074241603,0.389863292
2017/1/3,0.089595362,0.338827681,0.058552136,0.047905389,0.073861954,0.391257477
2017/1/4,0.089913477,0.336793299,0.057155398,0.048794527,0.073275073,0.394068225
2017/1/5,0.091342058,0.338300027,0.058487222,0.048688594,0.072658993,0.390523107
2017/1/6,0.091121138,0.337441207,0.057700539,0.048517858,0.072824528,0.39239473
2017/1/9,0.091172152,0.337204643,0.060680351,0.047420794,0.0730577,0.390464359
2017/1/10,0.09044099,0.336465569,0.060384246,0.047181601,0.072575136,0.392952458
2017/1/11,0.090725067,0.336866358,0.058069795,0.046890675,0.071653684,0.395794421
2017/1/12,0.090878263,0.337990194,0.058058539,0.047639269,0.071343811,0.394089924
2017/1/13,0.091166233,0.338769927,0.056495785,0.046854635,0.070934877,0.395778542
2017/1/16,0.091166233,0.338769927,0.056495785,0.046854635,0.070934877,0.395778542
2017/1/17,0.091015321,0.342581937,0.056912251,0.046436722,0.071155446,0.391898323
2017/1/18,0.088897027,0.341924915,0.057082448,0.046906246,0.071328628,0.393860735
2017/1/19,0.088607432,0.344174556,0.054072928,0.047229216,0.071781147,0.394134722
2017/1/20,0.087832529,0.344936499,0.054137065,0.04562136,0.071719231,0.395753317
2017/1/23,0.088565457,0.345574248,0.053640424,0.046133925,0.071794207,0.394291738
2017/1/24,0.088011184,0.340793528,0.054671879,0.046443957,0.071264487,0.398814965
2017/1/25,0.087325013,0.336903128,0.054801373,0.045444161,0.071352319,0.404174006
2017/1/26,0.087822602,0.33408261,0.055687984,0.045311203,0.073442397,0.403653203
2017/1/27,0.088458036,0.334329576,0.055947528,0.045626624,0.073876511,0.401761724
2017/1/30,0.088856565,0.335689121,0.056942921,0.045221666,0.074455483,0.398834244
2017/1/31,0.088702318,0.336660351,0.057108077,0.045208256,0.073765104,0.398555893
2017/2/1,0.088113741,0.339599379,0.057059636,0.044482441,0.073641658,0.397103145
2017/2/2,0.088724574,0.340210568,0.056463297,0.045018288,0.073300101,0.396283173
2017/2/3,0.088683384,0.33950316,0.056316043,0.04430011,0.072680078,0.398517225
2017/2/6,0.089315304,0.343665908,0.056299684,0.043424352,0.072408406,0.394886347
2017/2/7,0.089578459,0.345589788,0.056701304,0.043134024,0.072250425,0.392745999
2017/2/8,0.090928806,0.347102656,0.057490569,0.042628074,0.071795487,0.390054407
2017/2/9,0.091101199,0.343785292,0.057850558,0.042106957,0.071484101,0.393671893
2017/2/10,0.090757786,0.343697672,0.058114052,0.041814435,0.070971538,0.394644517
2017/2/13,0.091565064,0.343523016,0.054891885,0.042132915,0.071036259,0.396850861
2017/2/14,0.090556312,0.343557145,0.055677259,0.041327964,0.070879425,0.398001895
2017/2/15,0.089979005,0.344954974,0.055961357,0.040418163,0.070563605,0.398122895
2017/2/16,0.091013155,0.344726739,0.056052473,0.041615899,0.070289394,0.39630234
2017/2/17,0.091319092,0.34278184,0.055428542,0.042960437,0.070536761,0.396973329
2017/2/20,0.091319092,0.34278184,0.055428542,0.042960437,0.070536761,0.396973329
2017/2/21,0.091340211,0.340818851,0.055594564,0.043144234,0.070084758,0.399017382
2017/2/22,0.092563531,0.34020925,0.057468559,0.042415631,0.069620196,0.397722832
2017/2/23,0.093502006,0.342670981,0.055350429,0.042817255,0.06987841,0.395780919
2017/2/24,0.093523261,0.343002869,0.056156389,0.043205111,0.069699647,0.394412724
2017/2/27,0.093613665,0.340808921,0.055248953,0.04393283,0.069541721,0.39685391
2017/2/28,0.095060965,0.345131394,0.05362295,0.042797051,0.070403974,0.392983665
2017/3/1,0.094080453,0.343254857,0.05274828,0.043347262,0.069565402,0.397003745
2017/3/2,0.094120979,0.342281853,0.053200434,0.0444334,0.070169331,0.395794003
2017/3/3,0.095025635,0.340189173,0.053343645,0.04494096,0.07024657,0.396254017
2017/3/6,0.095453475,0.336471917,0.056361347,0.047239684,0.070442015,0.394031561
2017/3/7,0.095753537,0.335047953,0.056164513,0.048471516,0.070537613,0.394024867
2017/3/8,0.094280952,0.334870335,0.055938029,0.049483015,0.070843099,0.394584571
2017/3/9,0.093885592,0.334005078,0.056658534,0.048100449,0.071106066,0.396244282
2017/3/10,0.094635249,0.331595004,0.057173967,0.046216735,0.071243904,0.399135141
2017/3/13,0.094244526,0.332730306,0.058335193,0.045544838,0.070811302,0.398333835
2017/3/14,0.093418979,0.33101584,0.061554393,0.045944468,0.069442597,0.398623724
2017/3/15,0.093817185,0.333802684,0.061833418,0.046509187,0.068729196,0.39530833
2017/3/16,0.094632842,0.332084673,0.060768418,0.046250491,0.068198669,0.398064907
2017/3/17,0.096746204,0.332889338,0.0614988,0.045948862,0.068574432,0.394342365
2017/3/20,0.097764068,0.333108823,0.062509925,0.045514484,0.068661966,0.392440734
2017/3/21,0.098348258,0.33707627,0.065730009,0.044872641,0.068668967,0.385303855
2017/3/22,0.098510339,0.336954116,0.065322054,0.045201481,0.068564824,0.385447187
2017/3/23,0.099070293,0.335573347,0.064687509,0.046594878,0.068363333,0.38571064
2017/3/24,0.099554811,0.335758504,0.064624531,0.046678085,0.068303137,0.385080933
2017/3/27,0.099654568,0.337938263,0.064279201,0.046831631,0.068211747,0.38308459
2017/3/28,0.098811551,0.336578759,0.062779591,0.046713228,0.068268179,0.386848692
2017/3/29,0.099552433,0.33649174,0.061525394,0.046987091,0.068247614,0.387195727
2017/3/30,0.099956649,0.33514999,0.056830153,0.047424638,0.068446805,0.392191764
2017/3/31,0.100062628,0.334766347,0.057052664,0.046234269,0.06833748,0.393546614
2017/4/3,0.100346045,0.336235989,0.060910188,0.045987774,0.067962424,0.388557581
2017/4/4,0.100996915,0.337525682,0.060674858,0.045666103,0.068205504,0.386930939
2017/4/5,0.101791343,0.338167336,0.06049019,0.04603962,0.068441842,0.385069669
2017/4/6,0.102553271,0.336238988,0.060277822,0.04472261,0.068346643,0.387860666
2017/4/7,0.102617454,0.337071469,0.05968013,0.044700319,0.068215637,0.387714991
2017/4/10,0.102353439,0.336205171,0.059676117,0.044285125,0.068014565,0.389465583
2017/4/11,0.101852565,0.340515258,0.059726411,0.043248576,0.06773003,0.38692716
2017/4/12,0.10260723,0.342498001,0.06084224,0.044054118,0.067814105,0.382184307
2017/4/13,0.102832815,0.346181124,0.060923501,0.044242801,0.067788444,0.378031316
2017/4/14,0.102832815,0.346181124,0.060923501,0.044242801,0.067788444,0.378031316
2017/4/17,0.102955147,0.343156406,0.060864629,0.045090353,0.067386091,0.380547375
2017/4/18,0.103345296,0.343591493,0.060838991,0.046027746,0.067635491,0.378560984
2017/4/19,0.102555094,0.344386155,0.060951763,0.046383896,0.067488958,0.378234134
2017/4/20,0.102454752,0.341481873,0.061267781,0.046049076,0.067656803,0.381089714
2017/4/21,0.102319764,0.342917918,0.062943162,0.045456716,0.067667651,0.378694789
2017/4/24,0.102925589,0.339216988,0.062390534,0.046492084,0.067124398,0.381850407
2017/4/25,0.103265753,0.333983353,0.06337107,0.046736259,0.067080284,0.385563281
2017/4/26,0.103241825,0.334530533,0.063865016,0.046696076,0.067352214,0.384314336
2017/4/27,0.103729786,0.333048021,0.064099486,0.046611307,0.067550491,0.384960909
2017/4/28,0.104863314,0.334914252,0.064162446,0.046253055,0.067758604,0.382048329
2017/5/1,0.104708698,0.331706423,0.06346634,0.047734259,0.067562742,0.384821538
2017/5/2,0.105553375,0.331388682,0.063623982,0.047995048,0.067725702,0.383713211
2017/5/3,0.106358205,0.328967298,0.063859621,0.047890749,0.068098237,0.38482589
2017/5/4,0.105265215,0.327190327,0.06514129,0.0472265,0.068423313,0.386753355
2017/5/5,0.105331112,0.326630377,0.063791734,0.047395659,0.068190386,0.388660732
2017/5/8,0.105187428,0.326578273,0.06436772,0.047135678,0.068344906,0.388385995
2017/5/9,0.105961168,0.326291074,0.064339986,0.045907714,0.068900551,0.388599508
2017/5/10,0.106392947,0.325279976,0.064775873,0.045787937,0.068439866,0.389323401
2017/5/11,0.1072684,0.326999556,0.065801142,0.044046588,0.068548903,0.38733541
2017/5/12,0.10829943,0.32787635,0.065696187,0.044072381,0.068789704,0.385265949
2017/5/15,0.109971767,0.327127534,0.06460771,0.044391395,0.068525916,0.385375678
2017/5/16,0.110361437,0.32766346,0.065730782,0.043646592,0.068509075,0.384088653
2017/5/17,0.110031534,0.334680543,0.066660214,0.043223276,0.068958233,0.3764462
2017/5/18,0.109823932,0.332899652,0.066179234,0.04337318,0.069196643,0.378527358
2017/5/19,0.110280426,0.332291851,0.065766588,0.04314383,0.068747721,0.379769585
2017/5/22,0.110173389,0.332856734,0.06469255,0.043035251,0.068543548,0.380698528
2017/5/23,0.11109113,0.330668549,0.06486105,0.040739942,0.068846352,0.383792978
2017/5/24,0.111433203,0.330729072,0.064982034,0.040668097,0.068675999,0.383511595
2017/5/25,0.11161451,0.329846716,0.065137955,0.041189593,0.068607762,0.383603464
2017/5/26,0.111778319,0.332022488,0.065101637,0.04080573,0.068484148,0.381807678
2017/5/29,0.111778319,0.332022488,0.065101637,0.04080573,0.068484148,0.381807678
2017/5/30,0.112458098,0.33078666,0.066351403,0.041349463,0.068537343,0.380517034
2017/5/31,0.112920906,0.331282049,0.066709778,0.040992406,0.068391826,0.379703035
2017/6/1,0.112772567,0.328290075,0.067806588,0.040565297,0.06730345,0.383262023
2017/6/2,0.115399086,0.329343359,0.070170598,0.037537978,0.066903531,0.380645448
2017/6/5,0.116569627,0.327691962,0.072239067,0.040106296,0.066435961,0.376957087
2017/6/6,0.118778186,0.330419892,0.072745799,0.039619663,0.066052679,0.372383782
2017/6/7,0.119052232,0.332575952,0.06999277,0.039913277,0.066238571,0.372227198
2017/6/8,0.118989694,0.330910147,0.069053721,0.039629283,0.066271155,0.375146001
2017/6/9,0.118885386,0.328309655,0.069036665,0.039897419,0.066380122,0.377490754
2017/6/12,0.118888444,0.327265239,0.068897706,0.041065289,0.066249739,0.377633582
2017/6/13,0.118632783,0.326379533,0.069229008,0.040887911,0.066073535,0.37879723
2017/6/14,0.121716179,0.323286419,0.066880111,0.040564899,0.06672424,0.380828152
2017/6/15,0.121006029,0.320639151,0.066127366,0.040748626,0.066486997,0.384991832
2017/6/16,0.121347382,0.322775523,0.065859534,0.041064123,0.067161714,0.381791724
2017/6/19,0.121011246,0.319188123,0.066477386,0.043573577,0.066846487,0.382903181
2017/6/20,0.120973456,0.320196399,0.067905314,0.043696348,0.06755868,0.379669803
2017/6/21,0.120554457,0.321936288,0.068313753,0.043049704,0.067954027,0.378191772
2017/6/22,0.120273421,0.321278625,0.070248287,0.043848813,0.067636236,0.376714618
2017/6/23,0.121027966,0.320769823,0.070286003,0.042892986,0.067655639,0.377367583
2017/6/26,0.123002313,0.317569896,0.070496408,0.043977054,0.067418258,0.37753607
2017/6/27,0.123012665,0.321029694,0.069641959,0.043449015,0.067765235,0.375101432
2017/6/28,0.122436865,0.319966711,0.068539404,0.044121336,0.067776861,0.377158824
2017/6/29,0.119856205,0.321622489,0.068769793,0.045020346,0.068057868,0.376673298
2017/6/30,0.118733671,0.323278544,0.069235209,0.044861344,0.068627189,0.375264042
2017/7/3,0.117179352,0.3181338,0.07048018,0.045576849,0.06890387,0.379725949
2017/7/4,0.117179352,0.3181338,0.07048018,0.045576849,0.06890387,0.379725949
2017/7/5,0.114853559,0.3182602,0.072410341,0.046057274,0.068904733,0.379513893
2017/7/6,0.113487137,0.320326473,0.07481845,0.044885068,0.069324736,0.377158136
2017/7/7,0.11186014,0.316425788,0.074934675,0.044841482,0.069596852,0.382341062
2017/7/10,0.113202075,0.315837696,0.075379176,0.043661658,0.069644908,0.382274489
2017/7/11,0.113452441,0.316024718,0.076291769,0.043429006,0.069878417,0.380923648
2017/7/12,0.113507587,0.315438079,0.077962017,0.042249311,0.069464043,0.381378963
2017/7/13,0.113118507,0.314255947,0.077890501,0.042363857,0.069625944,0.382745244
2017/7/14,0.113392322,0.314643163,0.078750802,0.042919139,0.069188704,0.38110587
2017/7/17,0.113146017,0.314877202,0.079201444,0.04233146,0.069175567,0.38126831
2017/7/18,0.113286472,0.315327601,0.080115598,0.041011691,0.069648741,0.380609897
2017/7/19,0.113557386,0.313599895,0.077605874,0.040538608,0.06970492,0.384993318
2017/7/20,0.1140362,0.315236251,0.073655107,0.040649826,0.070033442,0.386389174
2017/7/21,0.114436408,0.316785252,0.073909092,0.03992722,0.069688816,0.385253212
2017/7/24,0.113140237,0.313884233,0.069799258,0.040376222,0.0693497,0.39345035
2017/7/25,0.114310712,0.312829187,0.070273654,0.03955807,0.069965489,0.393062887
2017/7/26,0.115681593,0.314199532,0.071176369,0.039048106,0.070401682,0.389492717
2017/7/27,0.116058773,0.313133609,0.072157495,0.039074373,0.07051741,0.38905834
2017/7/28,0.115700856,0.314512998,0.072361343,0.040913742,0.070458322,0.386052739
2017/7/31,0.115653506,0.314295023,0.072362684,0.042036357,0.070541657,0.385110773
2017/8/1,0.115820684,0.313841958,0.071699254,0.042316095,0.070460036,0.385861973
2017/8/2,0.116449424,0.31415145,0.071108381,0.042924119,0.070858569,0.384508057
2017/8/3,0.117322859,0.315301765,0.06903999,0.043216459,0.071044793,0.384074135
2017/8/4,0.116547928,0.312348094,0.067530343,0.044540572,0.07151184,0.387521223
2017/8/7,0.116941958,0.312164569,0.067645603,0.044006707,0.071560127,0.387681035
2017/8/8,0.116821484,0.313408323,0.067105878,0.043733818,0.071576963,0.387353533
2017/8/9,0.117022925,0.31763506,0.066701434,0.041710376,0.071694647,0.385235558
2017/8/10,0.11572087,0.320864073,0.068576591,0.042758065,0.07197703,0.380103371
2017/8/11,0.115570862,0.321382188,0.068395418,0.043236559,0.071818017,0.379596956
2017/8/14,0.11563378,0.31898515,0.068277294,0.043966481,0.071356858,0.381780437
2017/8/15,0.11588375,0.317748046,0.068375006,0.044991086,0.071599792,0.38140232
2017/8/16,0.11516524,0.319919167,0.068085411,0.045343855,0.071267232,0.380219094
2017/8/17,0.115594276,0.323339355,0.069474126,0.044149387,0.071683936,0.37575892
2017/8/18,0.115512954,0.323357431,0.070473349,0.045502373,0.071352715,0.373801178
2017/8/21,0.115011557,0.324444723,0.071486665,0.045501559,0.071382728,0.372172769
2017/8/22,0.11440142,0.322754498,0.071158332,0.045233349,0.071272061,0.37518034
2017/8/23,0.114865258,0.323940682,0.071636108,0.043441153,0.071207609,0.374909191
2017/8/24,0.115617008,0.323756615,0.070931543,0.042838715,0.071349376,0.375506742
2017/8/25,0.115115967,0.324107674,0.070499851,0.045669643,0.070712709,0.373894156
2017/8/28,0.113933385,0.330095749,0.070084643,0.045427241,0.070113961,0.370345021
2017/8/29,0.113959887,0.330097864,0.070284696,0.045265699,0.070464003,0.369927851
2017/8/30,0.114262054,0.329089975,0.070204321,0.044849888,0.070257419,0.371336342
2017/8/31,0.114335683,0.330622127,0.070042146,0.043509118,0.069872832,0.371618094
2017/9/1,0.113352586,0.334004569,0.070487778,0.043593037,0.068931123,0.369630906
2017/9/4,0.113352586,0.334004569,0.070487778,0.043593037,0.068931123,0.369630906
2017/9/5,0.11340403,0.339348055,0.071674923,0.043288679,0.068769537,0.363514775
2017/9/6,0.113071473,0.335425685,0.077240248,0.042941335,0.068446651,0.362874608
2017/9/7,0.112827411,0.337538671,0.078074428,0.043007762,0.068277287,0.360274441
2017/9/8,0.112582752,0.3367462,0.078160458,0.042142236,0.068395481,0.361972872
2017/9/11,0.111974782,0.330340561,0.083917979,0.041836619,0.067784917,0.364145142
2017/9/12,0.110439727,0.330840038,0.085167599,0.041924379,0.066883313,0.364744943
2017/9/13,0.111221276,0.329714904,0.087052244,0.042882479,0.067153843,0.361975255
2017/9/14,0.11049197,0.329082605,0.088378497,0.0432893,0.066726859,0.362030769
2017/9/15,0.110737114,0.327716081,0.091406477,0.041957678,0.066801337,0.361381312
2017/9/18,0.10963454,0.326646841,0.092020075,0.041235106,0.066926133,0.363537304
2017/9/19,0.109612904,0.327583163,0.090947124,0.042038991,0.066929606,0.362888212
2017/9/20,0.107366153,0.326089321,0.091330079,0.042677424,0.067140943,0.36539608
2017/9/21,0.107664084,0.325962619,0.091157207,0.042945639,0.067359427,0.364911025
2017/9/22,0.10757025,0.327748614,0.090510935,0.042242575,0.067191207,0.364736419
2017/9/25,0.106834617,0.330211345,0.088136934,0.043266651,0.067098263,0.364452189
2017/9/26,0.107239351,0.32971024,0.087467638,0.043150279,0.068108105,0.364324387
2017/9/27,0.106877259,0.327661786,0.087483067,0.04142186,0.068214781,0.368341248
2017/9/28,0.106717171,0.327435511,0.087455795,0.041257823,0.068628601,0.368505098
2017/9/29,0.109152434,0.325924927,0.085184503,0.041656146,0.069006759,0.369075231
2017/10/2,0.110062532,0.323481681,0.083135026,0.039224266,0.069313357,0.374783138
2017/10/3,0.110547223,0.322314639,0.081753699,0.038328508,0.069447374,0.377608557
2017/10/4,0.109373281,0.322976109,0.081698297,0.038581322,0.069756203,0.377614789
2017/10/5,0.109263827,0.321215365,0.081091476,0.037937965,0.07019554,0.380295827
2017/10/6,0.108398282,0.323685331,0.08104879,0.036853695,0.070126919,0.379886983
2017/10/9,0.107890214,0.326939651,0.081035478,0.036619634,0.069971181,0.377543842
2017/10/10,0.107364294,0.326897439,0.079687617,0.038197701,0.070094867,0.377758081
2017/10/11,0.107293322,0.327680202,0.078407068,0.038402993,0.07009052,0.378125894
2017/10/12,0.10690889,0.327779068,0.078700857,0.03829872,0.070212637,0.378099828
2017/10/13,0.107668819,0.328299206,0.077785866,0.037943948,0.070333036,0.377969124
2017/10/16,0.107915583,0.326734177,0.077431474,0.038953369,0.070677362,0.378288036
2017/10/17,0.108237264,0.325303187,0.077721378,0.039345476,0.07081968,0.378573015
2017/10/18,0.108374901,0.324111568,0.077447921,0.038370194,0.070801281,0.380894136
2017/10/19,0.108341228,0.325241837,0.077396585,0.037987867,0.070662273,0.380370209
2017/10/20,0.107926899,0.322989526,0.078243506,0.037770735,0.070652671,0.382416662
2017/10/23,0.107914718,0.323416724,0.07962002,0.038028002,0.070680733,0.380339804
2017/10/24,0.108072126,0.322100491,0.079109657,0.038198904,0.070607944,0.381910878
2017/10/25,0.107283772,0.323867533,0.079150579,0.037000477,0.070919129,0.38177851
2017/10/26,0.107790162,0.321881286,0.077586518,0.036504115,0.071154292,0.385083628
2017/10/27,0.109002939,0.320900958,0.077488872,0.036656562,0.070797793,0.385152876
2017/10/30,0.110297528,0.322482207,0.075820812,0.036735172,0.071108597,0.383555685
2017/10/31,0.110562831,0.321101833,0.074888084,0.036786373,0.071015922,0.385644957
2017/11/1,0.110656659,0.322324074,0.073446799,0.036908079,0.070990241,0.385674148
2017/11/2,0.110326138,0.322476131,0.072202488,0.036315009,0.0712938,0.387386434
2017/11/3,0.110271216,0.322398202,0.068641696,0.036580626,0.071697257,0.390411004
2017/11/6,0.109145832,0.32386271,0.06815617,0.037273206,0.070997952,0.39056413
2017/11/7,0.108764433,0.323460368,0.068583481,0.038369613,0.071253757,0.389568348
2017/11/8,0.108485364,0.323434233,0.068285571,0.039005778,0.071010796,0.389778259
2017/11/9,0.108083645,0.325523858,0.069074089,0.037581135,0.071157463,0.38857981
2017/11/10,0.108115163,0.323657363,0.069014136,0.03858526,0.071151349,0.389476728
2017/11/13,0.108123295,0.32326849,0.068832928,0.03972887,0.070877228,0.38916919
2017/11/14,0.108170584,0.324009474,0.068028042,0.03998439,0.07093247,0.38887504
2017/11/15,0.10862752,0.324430873,0.066927708,0.040508886,0.071184023,0.38832099
2017/11/16,0.109497169,0.322822961,0.066606982,0.040043899,0.070811261,0.390217728
2017/11/17,0.109207845,0.324613068,0.065735338,0.039566304,0.070484805,0.390392641
2017/11/20,0.109538906,0.320948393,0.065797571,0.040448913,0.070432947,0.392833271
2017/11/21,0.108417769,0.319300099,0.065558819,0.043883641,0.070000714,0.392838958
